7
2
1,0,0,0,0,1,0,0,
Democratic, Working Families, Constitution, Independence, Green, Republican, American, Libertarian, 
# PrecinctID,RegisteredVoters,Democratic,Working Families,Constitution,Independence,Green,Republican,American,Libertarian,
ADRIAN,2030,0.2304,0,0,0,0,0.7104,0,0,
ALLSBROOK,677,0.180995,0,0,0,0,0.79638,0,0,
ATLANTIC BEACH,412,0.877551,0,0,0,0,0.102041,0,0,
AYNOR,1519,0.172708,0,0,0,0,0.793177,0,0,
BAYBORO-GURLEY,1451,0.364198,0,0,0,0,0.578189,0,0,
BROOKSVILLE #1,2934,0.27037,0,0,0,0,0.68642,0,0,
BROWNWAY,1602,0.125245,0,0,0,0,0.812133,0,0,
BURGESS #1,2282,0.219472,0,0,0,0,0.739274,0,0,
BURGESS #2,3145,0.221174,0,0,0,0,0.746331,0,0,
CAROLINA FOREST #1,3163,0.260024,0,0,0,0,0.687728,0,0,
CAROLINA FOREST #2,2288,0.276316,0,0,0,0,0.656015,0,0,
CEDAR GROVE,835,0.117424,0,0,0,0,0.852273,0,0,
CHERRY GROVE #1,1852,0.200787,0,0,0,0,0.76378,0,0,
CHERRY GROVE #2,1975,0.22651,0,0,0,0,0.744966,0,0,
COASTAL CAROLINA,1909,0.414458,0,0,0,0,0.515663,0,0,
COASTAL LANE #1,1161,0.881313,0,0,0,0,0.0883838,0,0,
COASTAL LANE #2,1568,0.753846,0,0,0,0,0.189744,0,0,
COOL SPRINGS,429,0.267606,0,0,0,0,0.725352,0,0,
CRESENT,1904,0.218182,0,0,0,0,0.709091,0,0,
DAISY,1278,0.225564,0,0,0,0,0.719298,0,0,
DEERFIELD,2642,0.230198,0,0,0,0,0.725248,0,0,
DOGBLUFF,1025,0.112957,0,0,0,0,0.870432,0,0,
DOGWOOD,1453,0.427105,0,0,0,0,0.523614,0,0,
DUNES #1,2695,0.175155,0,0,0,0,0.809938,0,0,
DUNES #2,1999,0.20765,0,0,0,0,0.759563,0,0,
DUNES #3,1118,0.314189,0,0,0,0,0.672297,0,0,
EAST CONWAY,1248,0.296296,0,0,0,0,0.637037,0,0,
EAST LORIS,2652,0.397797,0,0,0,0,0.543452,0,0,
EBENEZER,1815,0.215208,0,0,0,0,0.760402,0,0,
EMERALD FOREST #1,2692,0.344942,0,0,0,0,0.572139,0,0,
EMERALD FOREST #2,3630,0.296574,0,0,0,0,0.633833,0,0,
EMERALD FOREST #3,2305,0.237609,0,0,0,0,0.701166,0,0,
ENTERPRISE,3490,0.270874,0,0,0,0,0.683495,0,0,
FORESTBROOK,3144,0.277249,0,0,0,0,0.675132,0,0,
FOUR MILE,1949,0.263158,0,0,0,0,0.690789,0,0,
GALLIVANTS FERRY,176,0.206897,0,0,0,0,0.775862,0,0,
GARDEN CITY #1,2176,0.203008,0,0,0,0,0.768421,0,0,
GARDEN CITY #2,1410,0.135198,0,0,0,0,0.850816,0,0,
GARDEN CITY #3,1984,0.309982,0,0,0,0,0.651489,0,0,
GARDEN CITY #4,1251,0.257212,0,0,0,0,0.699519,0,0,
GLENNS BAY,2217,0.238487,0,0,0,0,0.717105,0,0,
GREEN SEA,989,0.344156,0,0,0,0,0.623377,0,0,
HICKORY GROVE,1486,0.169922,0,0,0,0,0.769531,0,0,
HICKORY HILL,154,0.160714,0,0,0,0,0.767857,0,0,
HOMEWOOD,1457,0.338636,0,0,0,0,0.609091,0,0,
HORRY,1054,0.102639,0,0,0,0,0.835777,0,0,
INLAND,372,0.453988,0,0,0,0,0.527607,0,0,
JACKSON BLUFF,688,0.221591,0,0,0,0,0.693182,0,0,
JAMESTOWN,3151,0.425459,0,0,0,0,0.526376,0,0,
JERIGANS CROSSROADS,686,0.148148,0,0,0,0,0.823045,0,0,
JET PORT #1,2105,0.317021,0,0,0,0,0.63617,0,0,
JET PORT #2,4013,0.297619,0,0,0,0,0.665751,0,0,
JORDANVILLE,518,0.0353535,0,0,0,0,0.929293,0,0,
JOYNER SWAMP,408,0.219512,0,0,0,0,0.739837,0,0,
JUNIPER BAY,1867,0.190647,0,0,0,0,0.748201,0,0,
LAKE PARK,6407,0.299699,0,0,0,0,0.646837,0,0,
LEON,1497,0.576991,0,0,0,0,0.373451,0,0,
LITTLE RIVER #1,1688,0.202312,0,0,0,0,0.755299,0,0,
LITTLE RIVER #2,2961,0.250295,0,0,0,0,0.702479,0,0,
LITTLE RIVER #3,2102,0.234848,0,0,0,0,0.731818,0,0,
LIVE OAK,673,0.386719,0,0,0,0,0.570312,0,0,
MAPLE,1262,0.289183,0,0,0,0,0.675497,0,0,
MARLOWE #1,2507,0.227865,0,0,0,0,0.736979,0,0,
METHODIST-MILL SWAMP,740,0.0285714,0,0,0,0,0.942857,0,0,
MT. OLIVE,886,0.3,0,0,0,0,0.654839,0,0,
MT. VERNON,605,0.115207,0,0,0,0,0.857143,0,0,
MYRTLE TRACE,1573,0.223278,0,0,0,0,0.719715,0,0,
MYRTLEWOOD #1,1742,0.346591,0,0,0,0,0.582386,0,0,
MYRTLEWOOD #2,1807,0.277662,0,0,0,0,0.701461,0,0,
MYRTLEWOOD #3,1818,0.230159,0,0,0,0,0.728175,0,0,
NIXONS XROADS #1,2011,0.269811,0,0,0,0,0.690566,0,0,
NIXONS XROADS #2,2820,0.397862,0,0,0,0,0.562945,0,0,
NORTH CONWAY #1,1481,0.467312,0,0,0,0,0.467312,0,0,
NORTH CONWAY #2,1208,0.312715,0,0,0,0,0.646048,0,0,
OCEAN DRIVE #1,2225,0.206485,0,0,0,0,0.738908,0,0,
OCEAN DRIVE #2,3247,0.156004,0,0,0,0,0.824916,0,0,
OCEAN FOREST #1,1662,0.233796,0,0,0,0,0.712963,0,0,
OCEAN FOREST #2,1869,0.263858,0,0,0,0,0.698448,0,0,
OCEAN FOREST #3,1326,0.440895,0,0,0,0,0.495208,0,0,
PALMETTO BAYS,3539,0.223865,0,0,0,0,0.726505,0,0,
PAWLEYS SWAMP,627,0.107143,0,0,0,0,0.836735,0,0,
PLEASANT VIEW,238,0.219512,0,0,0,0,0.756098,0,0,
POPLAR HILL,805,0.0922509,0,0,0,0,0.867159,0,0,
PORT HARRELSON,752,0.9225,0,0,0,0,0.0575,0,0,
RACEPATH #1,1375,0.571038,0,0,0,0,0.374317,0,0,
RACEPATH #2,1687,0.940039,0,0,0,0,0.032882,0,0,
RED BLUFF,1001,0.493036,0,0,0,0,0.448468,0,0,
RED HILL #1,1442,0.257485,0,0,0,0,0.679641,0,0,
RED HILL #2,2476,0.295933,0,0,0,0,0.647966,0,0,
SALEM,2058,0.18254,0,0,0,0,0.744444,0,0,
SEA OATS #1,2240,0.375276,0,0,0,0,0.547461,0,0,
SEA OATS #2,1826,0.552941,0,0,0,0,0.398039,0,0,
SEA WINDS,3608,0.283056,0,0,0,0,0.669931,0,0,
SHELL,1094,0.103627,0,0,0,0,0.834197,0,0,
SOCASTEE #1,3378,0.265045,0,0,0,0,0.677337,0,0,
SOCASTEE #2,1694,0.167939,0,0,0,0,0.774809,0,0,
SOCASTEE #3,3251,0.217861,0,0,0,0,0.719333,0,0,
SOCASTEE #4,4580,0.296935,0,0,0,0,0.649425,0,0,
SPRING BRANCH,351,0.184211,0,0,0,0,0.763158,0,0,
SURFSIDE #1,2420,0.250769,0,0,0,0,0.7,0,0,
SURFSIDE #2,1128,0.182143,0,0,0,0,0.8,0,0,
SURFSIDE #3,2538,0.210095,0,0,0,0,0.74352,0,0,
SURFSIDE #4,2652,0.193906,0,0,0,0,0.759003,0,0,
SWEET HOME,1025,0.51,0,0,0,0,0.425,0,0,
TAYLORSVILLE,333,0.0515464,0,0,0,0,0.927835,0,0,
TILLY SWAMP,1199,0.191943,0,0,0,0,0.755924,0,0,
TODDVILLE,1310,0.290094,0,0,0,0,0.643868,0,0,
WAMPEE,1784,0.678521,0,0,0,0,0.280228,0,0,
WEST CONWAY,789,0.521212,0,0,0,0,0.442424,0,0,
WEST LORIS,937,0.781065,0,0,0,0,0.186391,0,0,
WHITE OAK,668,0.0970464,0,0,0,0,0.843882,0,0,
WILD WING,3022,0.27027,0,0,0,0,0.673325,0,0,
WINDY HILL #1,1436,0.270677,0,0,0,0,0.691729,0,0,
WINDY HILL #2,2240,0.194986,0,0,0,0,0.786908,0,0,
BURGESS #3,3083,0.215517,0,0,0,0,0.740302,0,0,
MARLOWE #2,3101,0.254707,0,0,0,0,0.714286,0,0,
BURGESS #4,1855,0.225919,0,0,0,0,0.740806,0,0,
MARLOWE #3,1843,0.266533,0,0,0,0,0.681363,0,0,
BROOKSVILLE #2,1064,0.378981,0,0,0,0,0.566879,0,0,
CAROLINA BAYS,1909,0.209393,0,0,0,0,0.749511,0,0,
NIXONS XROADS #3,1573,0.329524,0,0,0,0,0.624762,0,0,
RIVER OAKS,2290,0.212766,0,0,0,0,0.743044,0,0,
Coosawhatchie,629,0.736842,0,0,0,0,0.131579,0,0,
Gillisonville,726,0.57732,0,0,0,0,0.319588,0,0,
Grahamville 1,1321,0.461538,0,0,0,0,0.428571,0,0,
Grahamville 2,2296,0.658863,0,0,0,0,0.230769,0,0,
Grays,760,0.423729,0,0,0,0,0.525424,0,0,
Hardeeville 1,1608,0.518033,0,0,0,0,0.370492,0,0,
Hardeeville 2,985,0.783333,0,0,0,0,0.1875,0,0,
Levy,2002,0.638554,0,0,0,0,0.298795,0,0,
Oakatie,1458,0.463576,0,0,0,0,0.440397,0,0,
Pineland,865,0.82,0,0,0,0,0.06,0,0,
Ridgeland 1,1238,0.453125,0,0,0,0,0.445312,0,0,
Ridgeland 2,1207,0.544218,0,0,0,0,0.353741,0,0,
Tillman,831,0.610619,0,0,0,0,0.221239,0,0,
Ridgeland 3,969,0.469388,0,0,0,0,0.377551,0,0,
Sun City,1683,0.262195,0,0,0,0,0.721545,0,0,
Airport,1171,0.351485,0,0,0,0,0.564356,0,0,
Antioch,854,0.304511,0,0,0,0,0.642857,0,0,
Bethune,1226,0.441103,0,0,0,0,0.501253,0,0,
Buffalo,935,0.246575,0,0,0,0,0.726027,0,0,
Camden No. 1,1545,0.675159,0,0,0,0,0.27707,0,0,
Camden No. 2 & 3,413,0.5,0,0,0,0,0.458333,0,0,
Hobkirk's Hill,1743,0.493724,0,0,0,0,0.451883,0,0,
Camden No. 5,915,0.263158,0,0,0,0,0.684211,0,0,
Camden No. 5-A,612,0.824818,0,0,0,0,0.175182,0,0,
Camden No. 6,456,0.422535,0,0,0,0,0.521127,0,0,
Cassatt,1530,0.327103,0,0,0,0,0.600467,0,0,
Charlotte Thompson,1565,0.540404,0,0,0,0,0.426768,0,0,
Doby's Mill,1904,0.325823,0,0,0,0,0.613518,0,0,
E. Camden-Hermitage,544,0.382114,0,0,0,0,0.512195,0,0,
Elgin No. 1,2098,0.260949,0,0,0,0,0.695255,0,0,
Elgin No. 2,1593,0.351288,0,0,0,0,0.590164,0,0,
Elgin No. 3,1346,0.388535,0,0,0,0,0.566879,0,0,
Elgin No. 4,2000,0.343874,0,0,0,0,0.606719,0,0,
Elgin No. 5,1371,0.26893,0,0,0,0,0.689295,0,0,
Elgin No. 6,1200,0.464516,0,0,0,0,0.474194,0,0,
Gates Ford,340,0.116279,0,0,0,0,0.848837,0,0,
Liberty Hill,517,0.30303,0,0,0,0,0.674242,0,0,
Lugoff No. 1,1352,0.379562,0,0,0,0,0.551095,0,0,
Lugoff No. 2,1869,0.280193,0,0,0,0,0.65942,0,0,
Lugoff No. 3,1575,0.240541,0,0,0,0,0.697297,0,0,
Lugoff No. 4,1312,0.210191,0,0,0,0,0.735669,0,0,
Malvern Hill,1437,0.536,0,0,0,0,0.408,0,0,
Rabon's X Roads,1968,0.203196,0,0,0,0,0.757991,0,0,
Riverdale,962,0.897338,0,0,0,0,0.0798479,0,0,
Salt Pond,1377,0.253731,0,0,0,0,0.689055,0,0,
Shaylor's Hill,930,0.458128,0,0,0,0,0.472906,0,0,
Springdale,1722,0.511628,0,0,0,0,0.451827,0,0,
Westville,1611,0.322251,0,0,0,0,0.618926,0,0,
Whites Gardens,1659,0.361364,0,0,0,0,0.611364,0,0,
Antioch,840,0.214286,0,0,0,0,0.742857,0,0,
Lake House,2524,0.303901,0,0,0,0,0.657084,0,0,
Camp Creek,833,0.128205,0,0,0,0,0.830769,0,0,
Carmel,522,0.538922,0,0,0,0,0.45509,0,0,
Chesterfield Ave,1476,0.810997,0,0,0,0,0.140893,0,0,
Douglas,1745,0.507109,0,0,0,0,0.438389,0,0,
Dwight,1911,0.170426,0,0,0,0,0.734336,0,0,
Elgin,1588,0.405488,0,0,0,0,0.52439,0,0,
Erwin Farm,1564,0.584906,0,0,0,0,0.345013,0,0,
Gooch's Cross Roads,2125,0.616307,0,0,0,0,0.342926,0,0,
Heath Springs,1247,0.404605,0,0,0,0,0.549342,0,0,
Hyde Park,1631,0.39403,0,0,0,0,0.549254,0,0,
Jacksonham,1664,0.369863,0,0,0,0,0.594521,0,0,
Kershaw North,1673,0.474227,0,0,0,0,0.471649,0,0,
Kershaw South,1384,0.23913,0,0,0,0,0.726708,0,0,
Lancaster East,2164,0.732143,0,0,0,0,0.229167,0,0,
Lancaster West,1191,0.634921,0,0,0,0,0.26455,0,0,
Lynwood Drive,2245,0.436214,0,0,0,0,0.489712,0,0,
Midway,741,0.137255,0,0,0,0,0.849673,0,0,
Pleasant Hill,1302,0.444068,0,0,0,0,0.494915,0,0,
Pleasant Valley,3040,0.351316,0,0,0,0,0.596053,0,0,
Rich Hill,1117,0.155894,0,0,0,0,0.768061,0,0,
Riverside,1270,0.530822,0,0,0,0,0.417808,0,0,
Spring Hill,1228,0.180505,0,0,0,0,0.776173,0,0,
Unity,1351,0.285714,0,0,0,0,0.684211,0,0,
Van Wyck,826,0.388,0,0,0,0,0.584,0,0,
Possum Hollow,2618,0.280066,0,0,0,0,0.685338,0,0,
University,1751,0.377273,0,0,0,0,0.563636,0,0,
Shelley Mullis,2094,0.325911,0,0,0,0,0.607287,0,0,
Black Horse Run,2704,0.337405,0,0,0,0,0.624427,0,0,
Gold Hill,293,0.35,0,0,0,0,0.625,0,0,
Harrisburg,3026,0.319444,0,0,0,0,0.643939,0,0,
Osceola,2502,0.324288,0,0,0,0,0.636364,0,0,
River Road,1761,0.266932,0,0,0,0,0.701195,0,0,
The Lodge,2998,0.230769,0,0,0,0,0.736686,0,0,
LAURENS 1,739,0.7,0,0,0,0,0.223077,0,0,
LAURENS 2,530,0.864662,0,0,0,0,0.075188,0,0,
LAURENS 3,969,0.565657,0,0,0,0,0.383838,0,0,
LAURENS 4,913,0.804598,0,0,0,0,0.103448,0,0,
LAURENS 5,1392,0.325,0,0,0,0,0.63,0,0,
LAURENS 6,1269,0.344371,0,0,0,0,0.602649,0,0,
BAILEY,978,0.351759,0,0,0,0,0.537688,0,0,
TRINITY RIDGE,1376,0.398374,0,0,0,0,0.520325,0,0,
WATTSVILLE,1270,0.272727,0,0,0,0,0.602273,0,0,
BARKSDALE-NARINE,936,0.384615,0,0,0,0,0.538462,0,0,
MADDENS,1148,0.313305,0,0,0,0,0.587983,0,0,
CLINTON 1,1427,0.471429,0,0,0,0,0.446429,0,0,
CLINTON 2,1540,0.541436,0,0,0,0,0.403315,0,0,
JOANNA,1681,0.273902,0,0,0,0,0.651163,0,0,
LYDIA MILL,1257,0.630081,0,0,0,0,0.256098,0,0,
MOUNTVILLE,652,0.394737,0,0,0,0,0.559211,0,0,
CLINTON 3,1333,0.284047,0,0,0,0,0.657588,0,0,
JONES,1449,0.346793,0,0,0,0,0.60095,0,0,
OWINGS,747,0.361502,0,0,0,0,0.58216,0,0,
GRAY COURT,1255,0.446735,0,0,0,0,0.4811,0,0,
GREENPOND,1528,0.207921,0,0,0,0,0.722772,0,0,
COOKS,2339,0.312399,0,0,0,0,0.618357,0,0,
YOUNGS,1158,0.142857,0,0,0,0,0.79402,0,0,
ORA-LANFORD,914,0.40553,0,0,0,0,0.525346,0,0,
LONG BRANCH,1167,0.219917,0,0,0,0,0.692946,0,0,
CROSS HILL,1573,0.367542,0,0,0,0,0.579952,0,0,
WATERLOO,1538,0.281421,0,0,0,0,0.655738,0,0,
MARTINS-POPLAR SPRINGS,670,0.121951,0,0,0,0,0.835366,0,0,
EKOM,599,0.115702,0,0,0,0,0.818182,0,0,
MOUNT OLIVE,1058,0.0942029,0,0,0,0,0.869565,0,0,
HICKORY TAVERN,2204,0.150097,0,0,0,0,0.764133,0,0,
PRINCETON,277,0.161765,0,0,0,0,0.764706,0,0,
BREWERTON,453,0.0819672,0,0,0,0,0.860656,0,0,
CLINTON MILL,1465,0.638728,0,0,0,0,0.239884,0,0,
ASHLAND/STOKES BRIDGE,546,0.335443,0,0,0,0,0.620253,0,0,
ASHWOOD,633,0.463277,0,0,0,0,0.491525,0,0,
BISHOPVILLE 1,738,0.913876,0,0,0,0,0.076555,0,0,
BISHOPVILLE 2,776,0.907692,0,0,0,0,0.0576923,0,0,
BISHOPVILLE 3,839,0.731343,0,0,0,0,0.21393,0,0,
BISHOPVILLE 4,1149,0.880466,0,0,0,0,0.090379,0,0,
CEDAR CREEK,318,0.627451,0,0,0,0,0.303922,0,0,
CYPRESS,550,0.751269,0,0,0,0,0.218274,0,0,
ELLIOTT,461,0.937759,0,0,0,0,0.033195,0,0,
HICKORY HILL,359,0.618321,0,0,0,0,0.358779,0,0,
IONIA,658,0.505102,0,0,0,0,0.479592,0,0,
LYNCHBURG,731,0.928775,0,0,0,0,0.0598291,0,0,
MANVILLE,719,0.840816,0,0,0,0,0.134694,0,0,
MT. CLIO,271,0.939394,0,0,0,0,0.040404,0,0,
RATTLESNAKE SPRINGS,340,0.666667,0,0,0,0,0.306306,0,0,
SCHROCKS MILL/LUCKNOW,494,0.533333,0,0,0,0,0.44,0,0,
SOUTH LYNCHBURG,413,0.809524,0,0,0,0,0.160714,0,0,
SPRING HILL,666,0.803922,0,0,0,0,0.164706,0,0,
ST. CHARLES,950,0.819444,0,0,0,0,0.15625,0,0,
ST. MATTHEWS,175,0.430769,0,0,0,0,0.553846,0,0,
TURKEY CREEK,194,0.590909,0,0,0,0,0.363636,0,0,
WOODROW,245,0.797101,0,0,0,0,0.173913,0,0,
Batesburg,2020,0.679153,0,0,0,0,0.281759,0,0,
Mims,1208,0.231638,0,0,0,0,0.720339,0,0,
Lake Murray #1,2089,0.117794,0,0,0,0,0.844612,0,0,
Mount Horeb,2069,0.131343,0,0,0,0,0.835821,0,0,
Old Barnwell Rd,1605,0.393491,0,0,0,0,0.556213,0,0,
Beulah Church,2239,0.118774,0,0,0,0,0.85249,0,0,
Gilbert,1977,0.153846,0,0,0,0,0.80397,0,0,
Pond Branch,1877,0.172269,0,0,0,0,0.762605,0,0,
Seven Oaks,1645,0.529557,0,0,0,0,0.403941,0,0,
Ridge Road,2018,0.0956522,0,0,0,0,0.876087,0,0,
Summit,1228,0.237537,0,0,0,0,0.71261,0,0,
Leesville,2212,0.529703,0,0,0,0,0.437294,0,0,
Red Bank South #1,2178,0.199623,0,0,0,0,0.734463,0,0,
Emmanuel Church,2097,0.222846,0,0,0,0,0.709738,0,0,
Hollow Creek,2286,0.170599,0,0,0,0,0.789474,0,0,
Boiling Springs,1976,0.212446,0,0,0,0,0.761803,0,0,
Edmund #1,1157,0.305556,0,0,0,0,0.621528,0,0,
Red Bank,3271,0.248563,0,0,0,0,0.70977,0,0,
Round Hill,3557,0.229036,0,0,0,0,0.725907,0,0,
Fairview,1274,0.256858,0,0,0,0,0.678304,0,0,
Quail Hollow,2215,0.384615,0,0,0,0,0.563077,0,0,
Pelion #1,1345,0.105978,0,0,0,0,0.834239,0,0,
Mack-Edisto,722,0.192308,0,0,0,0,0.75,0,0,
Swansea #1,1172,0.565333,0,0,0,0,0.4,0,0,
Sandy Run,852,0.362934,0,0,0,0,0.594595,0,0,
Gaston #1,1312,0.184659,0,0,0,0,0.755682,0,0,
Sharpe'S Hill,1865,0.289225,0,0,0,0,0.623819,0,0,
Chapin,2775,0.24693,0,0,0,0,0.706685,0,0,
Leaphart Road,1081,0.453744,0,0,0,0,0.515419,0,0,
Westover,1609,0.257261,0,0,0,0,0.709544,0,0,
Edenwood,2204,0.417695,0,0,0,0,0.54321,0,0,
Cromer,1433,0.291391,0,0,0,0,0.652318,0,0,
Lexington No. 1,2934,0.251485,0,0,0,0,0.69703,0,0,
Lexington No. 2,1953,0.375342,0,0,0,0,0.556164,0,0,
Cayce Ward No.1,1552,0.538793,0,0,0,0,0.392241,0,0,
Cayce Ward No.2,1807,0.649682,0,0,0,0,0.299363,0,0,
Cayce Ward No.3,781,0.430894,0,0,0,0,0.520325,0,0,
Chalk Hill,2965,0.815642,0,0,0,0,0.155307,0,0,
Congaree #1,1785,0.20045,0,0,0,0,0.754505,0,0,
Hook'S Store,2027,0.439834,0,0,0,0,0.504149,0,0,
Saluda River,1925,0.525745,0,0,0,0,0.392954,0,0,
Springdale,2020,0.2,0,0,0,0,0.75,0,0,
Pineridge #1,1280,0.289753,0,0,0,0,0.632509,0,0,
W Columbia No 1,930,0.47541,0,0,0,0,0.42623,0,0,
W Columbia No 2,747,0.872263,0,0,0,0,0.10219,0,0,
W Columbia No 3,721,0.286624,0,0,0,0,0.649682,0,0,
W Columbia No 4,1630,0.410468,0,0,0,0,0.520661,0,0,
Irmo,2125,0.509091,0,0,0,0,0.429545,0,0,
Challedon,1694,0.576471,0,0,0,0,0.371765,0,0,
Whitehall,2343,0.438753,0,0,0,0,0.518931,0,0,
Gardendale,1687,0.566929,0,0,0,0,0.409449,0,0,
Woodland Hills,1592,0.655,0,0,0,0,0.2875,0,0,
Pineview,1814,0.263305,0,0,0,0,0.70028,0,0,
Quail Valley,2180,0.413551,0,0,0,0,0.560748,0,0,
Cayce Ward 2-A,1411,0.358156,0,0,0,0,0.595745,0,0,
Barr Road #1,1478,0.252525,0,0,0,0,0.717172,0,0,
Coldstream,2005,0.367442,0,0,0,0,0.593023,0,0,
Grenadier,2040,0.618143,0,0,0,0,0.333333,0,0,
St. Michael,2286,0.156733,0,0,0,0,0.801325,0,0,
Murraywood,2143,0.321256,0,0,0,0,0.628019,0,0,
Amicks Ferry,3078,0.112927,0,0,0,0,0.867756,0,0,
Bush River,1712,0.446809,0,0,0,0,0.507979,0,0,
Dutchman Shores,1869,0.10158,0,0,0,0,0.862302,0,0,
Pilgrim Church,2866,0.196911,0,0,0,0,0.747104,0,0,
White Knoll,2228,0.248162,0,0,0,0,0.674632,0,0,
Faith Church,1397,0.280769,0,0,0,0,0.673077,0,0,
Kitti Wake,1837,0.360169,0,0,0,0,0.574153,0,0,
Providence Church,2559,0.118143,0,0,0,0,0.85865,0,0,
Boiling Springs South,1217,0.141104,0,0,0,0,0.806748,0,0,
Lexington #3,3035,0.211587,0,0,0,0,0.725441,0,0,
Lexington #4,3418,0.297641,0,0,0,0,0.651543,0,0,
Midway,1213,0.137652,0,0,0,0,0.817814,0,0,
Park Road #1,1774,0.247863,0,0,0,0,0.695157,0,0,
Springdale South,726,0.299363,0,0,0,0,0.624204,0,0,
Gaston #2,1693,0.301887,0,0,0,0,0.616352,0,0,
Lake Murray #2,3032,0.221154,0,0,0,0,0.746795,0,0,
Congaree #2,999,0.318725,0,0,0,0,0.653386,0,0,
St Davids,2575,0.259259,0,0,0,0,0.688889,0,0,
Mt Hebron,1373,0.385382,0,0,0,0,0.578073,0,0,
Sandhill,1732,0.32043,0,0,0,0,0.608602,0,0,
Edmund #2,1688,0.131841,0,0,0,0,0.803483,0,0,
Swansea #2,1412,0.472906,0,0,0,0,0.480296,0,0,
Pelion #2,1471,0.209302,0,0,0,0,0.710594,0,0,
Dreher Island,1489,0.0866337,0,0,0,0,0.898515,0,0,
Old Lexington,2762,0.156773,0,0,0,0,0.794521,0,0,
Lincreek,2188,0.344262,0,0,0,0,0.620609,0,0,
Cedarcrest,1694,0.342926,0,0,0,0,0.609113,0,0,
Oakwood,2491,0.218947,0,0,0,0,0.724211,0,0,
Barr Road #2,2478,0.175182,0,0,0,0,0.775547,0,0,
Park Road #2,1179,0.21978,0,0,0,0,0.747253,0,0,
Pineridge #2,2211,0.40691,0,0,0,0,0.568138,0,0,
Redbank South #2,1540,0.291262,0,0,0,0,0.657767,0,0,
Carolina Springs,1688,0.325333,0,0,0,0,0.64,0,0,
Platt Springs 1,1242,0.188571,0,0,0,0,0.748571,0,0,
Platt Springs 2,2196,0.427457,0,0,0,0,0.521061,0,0,
River Bluff,2305,0.204167,0,0,0,0,0.754167,0,0,
BRITTON'S NECK,1523,0.775468,0,0,0,0,0.195426,0,0,
FRIENDSHIP,340,0.868852,0,0,0,0,0.0901639,0,0,
CENTENARY,1465,0.788546,0,0,0,0,0.165198,0,0,
RAINS,843,0.846743,0,0,0,0,0.0996169,0,0,
MARION NO. 1,1554,0.834862,0,0,0,0,0.107034,0,0,
MARION NO. 2,1502,0.644269,0,0,0,0,0.29249,0,0,
MARION NORTH,1504,0.683511,0,0,0,0,0.242021,0,0,
MARION SOUTH,3216,0.896424,0,0,0,0,0.080148,0,0,
MARION WEST,1253,0.597786,0,0,0,0,0.372694,0,0,
SELLERS,286,0.846154,0,0,0,0,0.131868,0,0,
TEMPERANCE,1086,0.7875,0,0,0,0,0.178125,0,0,
ZION,569,0.837209,0,0,0,0,0.127907,0,0,
N WEST MULLINS,1757,0.863454,0,0,0,0,0.104418,0,0,
S WEST MULLINS,1734,0.844327,0,0,0,0,0.131926,0,0,
N EAST MULLINS,2219,0.773389,0,0,0,0,0.170478,0,0,
S EAST MULLINS,1521,0.546341,0,0,0,0,0.346341,0,0,
NICHOLS,835,0.547739,0,0,0,0,0.371859,0,0,
ADAMSVILLE,426,0.505051,0,0,0,0,0.474747,0,0,
BLENHEIM,336,0.525641,0,0,0,0,0.371795,0,0,
BRIGHTSVILLE,769,0.576531,0,0,0,0,0.382653,0,0,
BROWNSVILLE,352,0.361702,0,0,0,0,0.617021,0,0,
RED HILL,1353,0.607843,0,0,0,0,0.357843,0,0,
TATUM,407,0.589474,0,0,0,0,0.336842,0,0,
WALLACE,1353,0.526027,0,0,0,0,0.40274,0,0,
QUICKS X ROADS,1034,0.666667,0,0,0,0,0.270531,0,0,
CLIO,1668,0.785714,0,0,0,0,0.17734,0,0,
MCCOLL,1520,0.541322,0,0,0,0,0.380165,0,0,
EAST MCCOLL,1030,0.333333,0,0,0,0,0.611111,0,0,
E BENNETTSVILLE,2044,0.75945,0,0,0,0,0.213058,0,0,
W BENNETTSVILLE,2208,0.794677,0,0,0,0,0.159696,0,0,
S BENNETTSVILLE,1281,0.876543,0,0,0,0,0.0617284,0,0,
N BENNETTSVILLE,2779,0.650289,0,0,0,0,0.317919,0,0,
Mt. Carmel,265,0.902913,0,0,0,0,0.0873786,0,0,
Monticello,492,0.181818,0,0,0,0,0.8,0,0,
Savannah,1791,0.115044,0,0,0,0,0.827434,0,0,
Willington,229,0.705882,0,0,0,0,0.294118,0,0,
McCormick No. 1,1311,0.701961,0,0,0,0,0.239216,0,0,
Bethany,379,0.839744,0,0,0,0,0.147436,0,0,
McCormick No. 2,1103,0.793427,0,0,0,0,0.178404,0,0,
Plum Branch,864,0.636364,0,0,0,0,0.324675,0,0,
Parksville,197,0.107143,0,0,0,0,0.821429,0,0,
Modoc,283,0.0540541,0,0,0,0,0.918919,0,0,
Clark's Hill,604,0.605634,0,0,0,0,0.366197,0,0,
NEWBERRY WD 1,428,0.782609,0,0,0,0,0.206522,0,0,
NEWBERRY WD 2,1162,0.487395,0,0,0,0,0.462185,0,0,
NEWBERRY WD 3,920,0.752874,0,0,0,0,0.189655,0,0,
NEWBERRY WD 4,582,0.949045,0,0,0,0,0.044586,0,0,
NEWBERRY WD 5,726,0.923077,0,0,0,0,0.0271493,0,0,
